Dates,Volume
2021-02-22 09:53:00,703.11
2021-02-22 09:54:00,971.97
2021-02-22 09:55:00,504.25
2021-02-22 09:56:00,451.69
2021-02-22 09:57:00,833.47
2021-02-22 09:58:00,438.75
2021-02-22 09:59:00,485.78
2021-02-22 10:00:00,451.21
2021-02-22 10:01:00,446.9
2021-02-22 10:02:00,567.65
2021-02-22 10:03:00,255.58
2021-02-22 10:04:00,295.53
2021-02-22 10:05:00,471.94
2021-02-22 10:06:00,496.03
2021-02-22 10:07:00,859.87
2021-02-22 10:08:00,432.22
2021-02-22 10:09:00,433.08
2021-02-22 10:10:00,667.05
2021-02-22 10:11:00,707.9
2021-02-22 10:12:00,530.33
2021-02-22 10:13:00,249.04
2021-02-22 10:14:00,162.74
2021-02-22 10:15:00,378.57
2021-02-22 10:16:00,505.89
2021-02-22 10:17:00,372.85
2021-02-22 10:18:00,472.96
2021-02-22 10:19:00,629.37
2021-02-22 10:20:00,606.91
2021-02-22 10:21:00,929.93
2021-02-22 10:22:00,1044.19
2021-02-22 10:23:00,608.61
2021-02-22 10:24:00,452.94
2021-02-22 10:25:00,403.73
2021-02-22 10:26:00,663.21
2021-02-22 10:27:00,733.45
2021-02-22 10:28:00,836.32
2021-02-22 10:29:00,1322.9
2021-02-22 10:30:00,840.25
2021-02-22 10:31:00,580.3
2021-02-22 10:32:00,440.62
2021-02-22 10:33:00,1063.4
2021-02-22 10:34:00,4796.98
2021-02-22 10:35:00,1271.24
2021-02-22 10:36:00,1181.3
2021-02-22 10:37:00,1017.62
2021-02-22 10:38:00,1660.48
2021-02-22 10:39:00,1331.38
2021-02-22 10:40:00,759.7
2021-02-22 10:41:00,928.64
2021-02-22 10:42:00,1029.53
2021-02-22 10:43:00,647.28
2021-02-22 10:44:00,810.64
2021-02-22 10:45:00,596.96
2021-02-22 10:46:00,597.92
2021-02-22 10:47:00,695.46
2021-02-22 10:48:00,621.18
2021-02-22 10:49:00,1661.54
2021-02-22 10:50:00,2136.18
2021-02-22 10:51:00,1034.9
2021-02-22 10:52:00,1045.78
2021-02-22 10:53:00,1382.84
2021-02-22 10:54:00,2070.05
2021-02-22 10:55:00,1503.2
2021-02-22 10:56:00,1084.01
2021-02-22 10:57:00,845.6
2021-02-22 10:58:00,839.38
2021-02-22 10:59:00,515.57
2021-02-22 11:00:00,525.72
2021-02-22 11:01:00,657.51
2021-02-22 11:02:00,603.6
2021-02-22 11:03:00,345.4
2021-02-22 11:04:00,302.44
2021-02-22 11:05:00,633.13
2021-02-22 11:06:00,332.65
2021-02-22 11:07:00,876.76
2021-02-22 11:08:00,427.76
2021-02-22 11:09:00,384.39
2021-02-22 11:10:00,429.94
2021-02-22 11:11:00,334.35
2021-02-22 11:12:00,489.84
2021-02-22 11:13:00,704.0
2021-02-22 11:14:00,335.72
2021-02-22 11:15:00,577.7
2021-02-22 11:16:00,458.88
2021-02-22 11:17:00,404.16
2021-02-22 11:18:00,475.89
2021-02-22 11:19:00,341.44
2021-02-22 11:20:00,349.56
2021-02-22 11:21:00,188.72
2021-02-22 11:22:00,455.89
2021-02-22 11:23:00,169.32
2021-02-22 11:24:00,485.64
2021-02-22 11:25:00,206.72
2021-02-22 11:26:00,298.26
2021-02-22 11:27:00,433.46
2021-02-22 11:28:00,414.46
2021-02-22 11:29:00,166.13
2021-02-22 11:30:00,178.87
2021-02-23 09:30:00,13709.31
2021-02-23 09:31:00,3570.02
2021-02-23 09:32:00,2291.82
2021-02-23 09:33:00,2441.1
2021-02-23 09:34:00,4399.18
2021-02-23 09:35:00,4118.98
2021-02-23 09:36:00,4366.71
2021-02-23 09:37:00,4875.07
2021-02-23 09:38:00,3448.17
2021-02-23 09:39:00,3470.5
2021-02-23 09:40:00,4912.04
2021-02-23 09:41:00,5487.34
2021-02-23 09:42:00,4910.54
2021-02-23 09:43:00,3207.38
2021-02-23 09:44:00,2664.14
2021-02-23 09:45:00,2907.25
2021-02-23 09:46:00,3151.32
2021-02-23 09:47:00,3906.78
2021-02-23 09:48:00,2856.41
2021-02-23 09:49:00,3062.35
2021-02-23 09:50:00,3062.61
2021-02-23 09:51:00,3940.67
2021-02-23 09:52:00,3304.39
2021-02-23 09:53:00,2480.76
2021-02-23 09:54:00,2799.73
2021-02-23 09:55:00,2296.98
2021-02-23 09:56:00,2403.4
2021-02-23 09:57:00,2318.16
2021-02-23 09:58:00,3376.58
2021-02-23 09:59:00,2718.59
2021-02-23 10:00:00,2248.61
2021-02-23 10:01:00,2682.12
2021-02-23 10:02:00,1871.53
2021-02-23 10:03:00,1762.34
2021-02-23 10:04:00,1925.27
2021-02-23 10:05:00,2289.18
2021-02-23 10:06:00,1522.15
2021-02-23 10:07:00,1633.44
2021-02-23 10:08:00,2423.88
2021-02-23 10:09:00,1554.29
2021-02-23 10:10:00,1480.97
2021-02-23 10:11:00,2353.37
2021-02-23 10:12:00,1774.53
2021-02-23 10:13:00,1888.75
2021-02-23 10:14:00,1222.63
2021-02-23 10:15:00,1351.76
2021-02-23 10:16:00,1704.39
2021-02-23 10:17:00,882.74
2021-02-23 10:18:00,1072.04
2021-02-23 10:19:00,1171.69
2021-02-23 10:20:00,1143.86
2021-02-23 10:21:00,1079.61
2021-02-23 10:22:00,800.99
2021-02-23 10:23:00,1462.23
2021-02-23 10:24:00,2317.71
2021-02-23 10:25:00,1797.05
2021-02-23 10:26:00,2226.91
2021-02-23 10:27:00,1643.26
2021-02-23 10:28:00,2597.57
2021-02-23 10:29:00,2098.67
2021-02-23 10:30:00,2119.98
2021-02-23 10:31:00,1739.55
2021-02-23 10:32:00,1353.33
2021-02-23 10:33:00,1218.93
2021-02-23 10:34:00,903.97
2021-02-23 10:35:00,788.21
2021-02-23 10:36:00,929.08
2021-02-23 10:37:00,1117.02
2021-02-23 10:38:00,1138.79
2021-02-23 10:39:00,626.26
2021-02-23 10:40:00,896.76
2021-02-23 10:41:00,1080.94
2021-02-23 10:42:00,1731.35
2021-02-23 10:43:00,1735.57
2021-02-23 10:44:00,1023.62
2021-02-23 10:45:00,1651.82
2021-02-23 10:46:00,1575.62
2021-02-23 10:47:00,2442.1
2021-02-23 10:48:00,1794.18
2021-02-23 10:49:00,2153.28
2021-02-23 10:50:00,1419.6
2021-02-23 10:51:00,2141.93
2021-02-23 10:52:00,1429.59
2021-02-23 10:53:00,1659.98
2021-02-23 10:54:00,1480.95
2021-02-23 10:55:00,1661.34
2021-02-23 10:56:00,1248.3
2021-02-23 10:57:00,824.06
2021-02-23 10:58:00,1251.97
2021-02-23 10:59:00,940.18
2021-02-23 11:00:00,1371.1
2021-02-23 11:01:00,923.48
2021-02-23 11:02:00,1066.22
2021-02-23 11:03:00,1136.02
2021-02-23 11:04:00,895.29
2021-02-23 11:05:00,619.09
2021-02-23 11:06:00,845.31
2021-02-23 11:07:00,767.28
2021-02-23 11:08:00,636.59
2021-02-23 11:09:00,458.09
2021-02-23 11:10:00,1038.91
2021-02-23 11:11:00,1101.04
2021-02-23 11:12:00,984.77
2021-02-23 11:13:00,1281.51
2021-02-23 11:14:00,651.69
2021-02-23 11:15:00,781.31
2021-02-23 11:16:00,1235.35
2021-02-23 11:17:00,1484.46
2021-02-23 11:18:00,1038.47
2021-02-23 11:19:00,1130.99
2021-02-23 11:20:00,1136.12
2021-02-23 11:21:00,958.75
2021-02-23 11:22:00,1345.01
2021-02-23 11:23:00,1033.91
2021-02-23 11:24:00,927.43
2021-02-23 11:25:00,796.38
2021-02-23 11:26:00,897.36
2021-02-23 11:27:00,860.39
2021-02-23 11:28:00,690.94
2021-02-23 11:29:00,395.28
2021-02-23 11:30:00,361.73
2021-02-24 09:30:00,5748.38
2021-02-24 09:31:00,1790.02
2021-02-24 09:32:00,2519.95
2021-02-24 09:33:00,2073.29
2021-02-24 09:34:00,2153.04
2021-02-24 09:35:00,2091.2
2021-02-24 09:36:00,1621.02
2021-02-24 09:37:00,1809.81
2021-02-24 09:38:00,1902.55
2021-02-24 09:39:00,2016.1
2021-02-24 09:40:00,1587.84
2021-02-24 09:41:00,921.56
2021-02-24 09:42:00,1289.86
2021-02-24 09:43:00,1428.56
2021-02-24 09:44:00,1161.75
2021-02-24 09:45:00,1295.49
2021-02-24 09:46:00,1001.66
2021-02-24 09:47:00,1249.0
2021-02-24 09:48:00,1307.84
2021-02-24 09:49:00,1237.04
2021-02-24 09:50:00,856.44
2021-02-24 09:51:00,1090.57
2021-02-24 09:52:00,727.26
2021-02-24 09:53:00,911.72
2021-02-24 09:54:00,693.83
2021-02-24 09:55:00,773.77
2021-02-24 09:56:00,869.63
2021-02-24 09:57:00,827.26
2021-02-24 09:58:00,1003.24
2021-02-24 09:59:00,640.5
2021-02-24 10:00:00,945.41
2021-02-24 10:01:00,740.9
2021-02-24 10:02:00,965.35
2021-02-24 10:03:00,1278.1
2021-02-24 10:04:00,1239.72
2021-02-24 10:05:00,1969.54
2021-02-24 10:06:00,1257.54
2021-02-24 10:07:00,1154.06
2021-02-24 10:08:00,834.21
2021-02-24 10:09:00,1086.08
2021-02-24 10:10:00,1687.35
2021-02-24 10:11:00,1059.1
2021-02-24 10:12:00,1039.88
2021-02-24 10:13:00,1089.07
2021-02-24 10:14:00,1359.81
2021-02-24 10:15:00,1307.54
2021-02-24 10:16:00,1130.27
2021-02-24 10:17:00,722.37
2021-02-24 10:18:00,1124.37
2021-02-24 10:19:00,781.86
2021-02-24 10:20:00,711.55
2021-02-24 10:21:00,561.0
2021-02-24 10:22:00,672.63
2021-02-24 10:23:00,1236.52
2021-02-24 10:24:00,1218.05
2021-02-24 10:25:00,797.76
2021-02-24 10:26:00,799.59
2021-02-24 10:27:00,980.62
2021-02-24 10:28:00,483.39
2021-02-24 10:29:00,414.32
2021-02-24 10:30:00,607.85
2021-02-24 10:31:00,520.01
2021-02-24 10:32:00,877.08
2021-02-24 10:33:00,1065.6
2021-02-24 10:34:00,813.43
2021-02-24 10:35:00,333.83
2021-02-24 10:36:00,318.31
2021-02-24 10:37:00,478.31
2021-02-24 10:38:00,584.8
2021-02-24 10:39:00,477.94
2021-02-24 10:40:00,610.73
2021-02-24 10:41:00,325.32
2021-02-24 10:42:00,407.16
2021-02-24 10:43:00,229.98
2021-02-24 10:44:00,633.79
2021-02-24 10:45:00,589.93
2021-02-24 10:46:00,352.9
2021-02-24 10:47:00,489.91
2021-02-24 10:48:00,288.59
2021-02-24 10:49:00,262.22
2021-02-24 10:50:00,234.73
2021-02-24 10:51:00,338.26
2021-02-24 10:52:00,304.83
2021-02-24 10:53:00,323.03
2021-02-24 10:54:00,342.59
2021-02-24 10:55:00,482.23
2021-02-24 10:56:00,909.42
2021-02-24 10:57:00,920.25
2021-02-24 10:58:00,947.08
2021-02-24 10:59:00,718.35
2021-02-24 11:00:00,1598.26
2021-02-24 11:01:00,972.62
2021-02-24 11:02:00,704.81
2021-02-24 11:03:00,635.74
2021-02-24 11:04:00,1891.15
2021-02-24 11:05:00,1581.7
2021-02-24 11:06:00,931.77
2021-02-24 11:07:00,775.36
2021-02-24 11:08:00,670.12
2021-02-24 11:09:00,819.0
2021-02-24 11:10:00,598.82
2021-02-24 11:11:00,1072.12
2021-02-24 11:12:00,1681.05
2021-02-24 11:13:00,861.87
2021-02-24 11:14:00,734.06
2021-02-24 11:15:00,1149.87
2021-02-24 11:16:00,701.01
2021-02-24 11:17:00,1173.83
2021-02-24 11:18:00,844.89
2021-02-24 11:19:00,679.35
2021-02-24 11:20:00,881.17
2021-02-24 11:21:00,794.73
2021-02-24 11:22:00,896.49
2021-02-24 11:23:00,538.58
2021-02-24 11:24:00,522.24
2021-02-24 11:25:00,617.17
2021-02-24 11:26:00,766.91
2021-02-24 11:27:00,444.56
2021-02-24 11:28:00,507.24
2021-02-24 11:29:00,694.37
2021-02-24 11:30:00,514.66
2021-02-25 09:30:00,3053.33
2021-02-25 09:31:00,887.88
2021-02-25 09:32:00,1620.09
2021-02-25 09:33:00,711.15
2021-02-25 09:34:00,1441.87
2021-02-25 09:35:00,1777.45
2021-02-25 09:36:00,1274.46
2021-02-25 09:37:00,963.62
2021-02-25 09:38:00,1236.25
2021-02-25 09:39:00,621.22
2021-02-25 09:40:00,718.48
2021-02-25 09:41:00,381.16
2021-02-25 09:42:00,554.97
2021-02-25 09:43:00,568.45
2021-02-25 09:44:00,419.81
2021-02-25 09:45:00,578.31
2021-02-25 09:46:00,430.2
2021-02-25 09:47:00,275.93
2021-02-25 09:48:00,310.4
2021-02-25 09:49:00,518.23
2021-02-25 09:50:00,404.94
2021-02-25 09:51:00,462.83
2021-02-25 09:52:00,302.09
2021-02-25 09:53:00,413.29
2021-02-25 09:54:00,767.26
2021-02-25 09:55:00,493.98
2021-02-25 09:56:00,668.03
2021-02-25 09:57:00,529.81
2021-02-25 09:58:00,415.23
2021-02-25 09:59:00,466.03
2021-02-25 10:00:00,701.03
2021-02-25 10:01:00,617.5
2021-02-25 10:02:00,429.81
2021-02-25 10:03:00,294.3
2021-02-25 10:04:00,363.04
2021-02-25 10:05:00,474.89
2021-02-25 10:06:00,729.41
2021-02-25 10:07:00,613.38
2021-02-25 10:08:00,956.59
2021-02-25 10:09:00,1070.74
2021-02-25 10:10:00,594.02
2021-02-25 10:11:00,674.98
2021-02-25 10:12:00,699.69
2021-02-25 10:13:00,376.27
2021-02-25 10:14:00,269.34
2021-02-25 10:15:00,404.43
2021-02-25 10:16:00,379.6
2021-02-25 10:17:00,425.37
2021-02-25 10:18:00,240.67
2021-02-25 10:19:00,399.43
2021-02-25 10:20:00,962.27
2021-02-25 10:21:00,961.19
2021-02-25 10:22:00,447.94
2021-02-25 10:23:00,482.21
2021-02-25 10:24:00,414.81
2021-02-25 10:25:00,520.98
2021-02-25 10:26:00,263.85
2021-02-25 10:27:00,568.93
2021-02-25 10:28:00,407.05
2021-02-25 10:29:00,215.53
2021-02-25 10:30:00,435.29
2021-02-25 10:31:00,673.86
2021-02-25 10:32:00,376.92
2021-02-25 10:33:00,393.31
2021-02-25 10:34:00,480.28
2021-02-25 10:35:00,385.1
2021-02-25 10:36:00,1217.79
2021-02-25 10:37:00,592.34
2021-02-25 10:38:00,582.99
2021-02-25 10:39:00,413.27
2021-02-25 10:40:00,345.41
2021-02-25 10:41:00,453.91
2021-02-25 10:42:00,533.44
2021-02-25 10:43:00,258.55
2021-02-25 10:44:00,363.36
2021-02-25 10:45:00,659.42
2021-02-25 10:46:00,803.29
2021-02-25 10:47:00,638.42
2021-02-25 10:48:00,563.26
2021-02-25 10:49:00,328.03
2021-02-25 10:50:00,948.58
2021-02-25 10:51:00,991.49
2021-02-25 10:52:00,719.61
2021-02-25 10:53:00,584.35
2021-02-25 10:54:00,370.11
2021-02-25 10:55:00,663.4
2021-02-25 10:56:00,599.13
2021-02-25 10:57:00,343.95
2021-02-25 10:58:00,485.24
2021-02-25 10:59:00,278.07
2021-02-25 11:00:00,414.4
2021-02-25 11:01:00,523.64
2021-02-25 11:02:00,340.82
2021-02-25 11:03:00,504.17
2021-02-25 11:04:00,595.36
2021-02-25 11:05:00,214.54
2021-02-25 11:06:00,314.48
2021-02-25 11:07:00,682.78
2021-02-25 11:08:00,678.41
2021-02-25 11:09:00,355.94
2021-02-25 11:10:00,331.28
2021-02-25 11:11:00,226.32
2021-02-25 11:12:00,151.31
2021-02-25 11:13:00,347.61
2021-02-25 11:14:00,364.12
2021-02-25 11:15:00,232.92
2021-02-25 11:16:00,216.67
2021-02-25 11:17:00,123.89
2021-02-25 11:18:00,273.18
2021-02-25 11:19:00,176.44
2021-02-25 11:20:00,391.72
2021-02-25 11:21:00,505.17
2021-02-25 11:22:00,260.9
2021-02-25 11:23:00,377.24
2021-02-25 11:24:00,258.44
2021-02-25 11:25:00,326.74
2021-02-25 11:26:00,149.12
2021-02-25 11:27:00,276.77
2021-02-25 11:28:00,337.03
2021-02-25 11:29:00,212.45
2021-02-25 11:30:00,196.73
2021-02-26 09:30:00,4188.61
2021-02-26 09:31:00,1369.51
2021-02-26 09:32:00,2039.69
2021-02-26 09:33:00,1233.53
2021-02-26 09:34:00,1257.35
2021-02-26 09:35:00,1417.04
2021-02-26 09:36:00,1414.48
2021-02-26 09:37:00,619.4
2021-02-26 09:38:00,902.19
2021-02-26 09:39:00,741.57
2021-02-26 09:40:00,945.75
2021-02-26 09:41:00,765.48
2021-02-26 09:42:00,950.42
2021-02-26 09:43:00,752.32
2021-02-26 09:44:00,627.09
2021-02-26 09:45:00,1046.94
2021-02-26 09:46:00,651.38
2021-02-26 09:47:00,901.95
2021-02-26 09:48:00,1138.23
2021-02-26 09:49:00,855.8
2021-02-26 09:50:00,725.82
2021-02-26 09:51:00,1801.53
2021-02-26 09:52:00,1849.33
2021-02-26 09:53:00,994.87
2021-02-26 09:54:00,1143.98
2021-02-26 09:55:00,1422.39
2021-02-26 09:56:00,1791.74
2021-02-26 09:57:00,1972.8
2021-02-26 09:58:00,1878.35
2021-02-26 09:59:00,1833.32
2021-02-26 10:00:00,2169.9
2021-02-26 10:01:00,1485.7
2021-02-26 10:02:00,1548.27
2021-02-26 10:03:00,1139.52
2021-02-26 10:04:00,1829.47
2021-02-26 10:05:00,1291.57
2021-02-26 10:06:00,1431.09
2021-02-26 10:07:00,1358.84
2021-02-26 10:08:00,1224.12
2021-02-26 10:09:00,1565.59
2021-02-26 10:10:00,1433.17
2021-02-26 10:11:00,1697.27
2021-02-26 10:12:00,1466.11
2021-02-26 10:13:00,1029.68
2021-02-26 10:14:00,1165.42
2021-02-26 10:15:00,880.65
2021-02-26 10:16:00,823.8
2021-02-26 10:17:00,1286.87
2021-02-26 10:18:00,1158.65
2021-02-26 10:19:00,847.03
2021-02-26 10:20:00,643.98
2021-02-26 10:21:00,881.67
2021-02-26 10:22:00,1212.47
2021-02-26 10:23:00,608.56
2021-02-26 10:24:00,608.15
2021-02-26 10:25:00,635.04
2021-02-26 10:26:00,625.02
2021-02-26 10:27:00,814.07
2021-02-26 10:28:00,1152.66
2021-02-26 10:29:00,966.73
2021-02-26 10:30:00,655.56
2021-02-26 10:31:00,950.23
2021-02-26 10:32:00,791.57
2021-02-26 10:33:00,559.8
2021-02-26 10:34:00,590.79
2021-02-26 10:35:00,387.23
2021-02-26 10:36:00,545.8
2021-02-26 10:37:00,828.01
2021-02-26 10:38:00,620.98
2021-02-26 10:39:00,1145.33
2021-02-26 10:40:00,915.17
2021-02-26 10:41:00,636.21
2021-02-26 10:42:00,1480.18
2021-02-26 10:43:00,955.51
2021-02-26 10:44:00,999.9
2021-02-26 10:45:00,649.75
2021-02-26 10:46:00,1213.83
2021-02-26 10:47:00,836.03
2021-02-26 10:48:00,1001.68
2021-02-26 10:49:00,709.97
2021-02-26 10:50:00,916.88
2021-02-26 10:51:00,539.95
2021-02-26 10:52:00,719.01
2021-02-26 10:53:00,793.83
2021-02-26 10:54:00,660.67
2021-02-26 10:55:00,448.4
2021-02-26 10:56:00,1009.83
2021-02-26 10:57:00,875.85
2021-02-26 10:58:00,727.18
2021-02-26 10:59:00,774.84
2021-02-26 11:00:00,873.8
2021-02-26 11:01:00,332.47
2021-02-26 11:02:00,459.07
2021-02-26 11:03:00,836.19
2021-02-26 11:04:00,1110.07
2021-02-26 11:05:00,882.42
2021-02-26 11:06:00,704.32
2021-02-26 11:07:00,806.69
2021-02-26 11:08:00,489.61
2021-02-26 11:09:00,568.68
2021-02-26 11:10:00,533.74
2021-02-26 11:11:00,810.45
2021-02-26 11:12:00,806.41
2021-02-26 11:13:00,506.08
2021-02-26 11:14:00,390.21
2021-02-26 11:15:00,574.71
2021-02-26 11:16:00,459.68
2021-02-26 11:17:00,397.64
2021-02-26 11:18:00,429.37
2021-02-26 11:19:00,511.16
2021-02-26 11:20:00,800.33
2021-02-26 11:21:00,428.15
2021-02-26 11:22:00,468.92
2021-02-26 11:23:00,286.19
2021-02-26 11:24:00,637.93
2021-02-26 11:25:00,583.16
2021-02-26 11:26:00,358.98
2021-02-26 11:27:00,606.71
2021-02-26 11:28:00,373.85
2021-02-26 11:29:00,369.05
2021-02-26 11:30:00,418.3
2021-03-01 09:30:00,3254.73
2021-03-01 09:31:00,934.39
2021-03-01 09:32:00,877.33
2021-03-01 09:33:00,701.39
2021-03-01 09:34:00,1004.55
2021-03-01 09:35:00,1726.52
2021-03-01 09:36:00,988.34
2021-03-01 09:37:00,899.79
2021-03-01 09:38:00,692.12
2021-03-01 09:39:00,912.37
2021-03-01 09:40:00,500.45
2021-03-01 09:41:00,727.24
2021-03-01 09:42:00,827.07
2021-03-01 09:43:00,655.42
2021-03-01 09:44:00,718.25
2021-03-01 09:45:00,894.39
2021-03-01 09:46:00,803.16
2021-03-01 09:47:00,644.13
2021-03-01 09:48:00,519.92
2021-03-01 09:49:00,948.49
2021-03-01 09:50:00,626.67
2021-03-01 09:51:00,697.7
2021-03-01 09:52:00,723.27
2021-03-01 09:53:00,1037.17
2021-03-01 09:54:00,1235.46
2021-03-01 09:55:00,1029.8
2021-03-01 09:56:00,567.67
2021-03-01 09:57:00,464.8
2021-03-01 09:58:00,388.12
2021-03-01 09:59:00,595.02
2021-03-01 10:00:00,853.9
2021-03-01 10:01:00,546.25
2021-03-01 10:02:00,634.54
2021-03-01 10:03:00,502.16
2021-03-01 10:04:00,577.96
2021-03-01 10:05:00,1232.95
2021-03-01 10:06:00,1974.22
2021-03-01 10:07:00,754.3
2021-03-01 10:08:00,755.18
2021-03-01 10:09:00,714.56
2021-03-01 10:10:00,664.01
2021-03-01 10:11:00,1168.77
2021-03-01 10:12:00,771.01
2021-03-01 10:13:00,814.57
2021-03-01 10:14:00,801.29
2021-03-01 10:15:00,521.16
2021-03-01 10:16:00,448.26
2021-03-01 10:17:00,1295.06
2021-03-01 10:18:00,1070.79
2021-03-01 10:19:00,836.08
2021-03-01 10:20:00,880.51
2021-03-01 10:21:00,722.14
2021-03-01 10:22:00,427.5
2021-03-01 10:23:00,390.99
2021-03-01 10:24:00,843.11
2021-03-01 10:25:00,644.58
2021-03-01 10:26:00,341.05
2021-03-01 10:27:00,625.9
2021-03-01 10:28:00,476.02
2021-03-01 10:29:00,567.94
2021-03-01 10:30:00,341.87
2021-03-01 10:31:00,573.15
2021-03-01 10:32:00,418.41
2021-03-01 10:33:00,612.17
2021-03-01 10:34:00,397.34
2021-03-01 10:35:00,641.69
2021-03-01 10:36:00,366.77
2021-03-01 10:37:00,478.99
2021-03-01 10:38:00,602.91
2021-03-01 10:39:00,266.87
2021-03-01 10:40:00,354.82
2021-03-01 10:41:00,521.15
2021-03-01 10:42:00,276.09
2021-03-01 10:43:00,223.87
2021-03-01 10:44:00,237.95
2021-03-01 10:45:00,379.18
2021-03-01 10:46:00,417.18
2021-03-01 10:47:00,305.0
2021-03-01 10:48:00,511.0
2021-03-01 10:49:00,918.81
2021-03-01 10:50:00,884.63
2021-03-01 10:51:00,177.2
2021-03-01 10:52:00,719.88
2021-03-01 10:53:00,1486.06
2021-03-01 10:54:00,986.62
2021-03-01 10:55:00,1037.37
2021-03-01 10:56:00,871.01
2021-03-01 10:57:00,571.96
2021-03-01 10:58:00,760.93
2021-03-01 10:59:00,507.32
2021-03-01 11:00:00,554.04
2021-03-01 11:01:00,455.65
2021-03-01 11:02:00,389.21
2021-03-01 11:03:00,363.62
2021-03-01 11:04:00,379.7
2021-03-01 11:05:00,318.26
2021-03-01 11:06:00,250.41
2021-03-01 11:07:00,365.9
2021-03-01 11:08:00,823.48
2021-03-01 11:09:00,986.49
2021-03-01 11:10:00,693.09
2021-03-01 11:11:00,509.43
2021-03-01 11:12:00,328.58
2021-03-01 11:13:00,359.47
2021-03-01 11:14:00,729.67
2021-03-01 11:15:00,604.35
2021-03-01 11:16:00,523.64
2021-03-01 11:17:00,364.92
2021-03-01 11:18:00,395.58
2021-03-01 11:19:00,571.82
2021-03-01 11:20:00,347.91
2021-03-01 11:21:00,352.3
2021-03-01 11:22:00,437.9
2021-03-01 11:23:00,518.04
2021-03-01 11:24:00,494.62
2021-03-01 11:25:00,404.01
2021-03-01 11:26:00,508.84
2021-03-01 11:27:00,402.43
2021-03-01 11:28:00,294.91
2021-03-01 11:29:00,213.47
2021-03-01 11:30:00,373.81
2021-03-02 09:30:00,2386.72
2021-03-02 09:31:00,954.5
2021-03-02 09:32:00,758.55
2021-03-02 09:33:00,610.69
2021-03-02 09:34:00,726.94
2021-03-02 09:35:00,673.6
2021-03-02 09:36:00,1574.46
2021-03-02 09:37:00,641.02
2021-03-02 09:38:00,711.44
2021-03-02 09:39:00,392.44
2021-03-02 09:40:00,1009.67
2021-03-02 09:41:00,689.16
2021-03-02 09:42:00,837.78
2021-03-02 09:43:00,554.04
2021-03-02 09:44:00,560.99
2021-03-02 09:45:00,827.96
2021-03-02 09:46:00,519.77
2021-03-02 09:47:00,521.06
2021-03-02 09:48:00,955.99
2021-03-02 09:49:00,1138.79
2021-03-02 09:50:00,1140.44
2021-03-02 09:51:00,872.47
2021-03-02 09:52:00,443.48
2021-03-02 09:53:00,774.55
2021-03-02 09:54:00,431.52
2021-03-02 09:55:00,927.23
2021-03-02 09:56:00,673.56
2021-03-02 09:57:00,391.66
2021-03-02 09:58:00,578.44
2021-03-02 09:59:00,431.4
2021-03-02 10:00:00,821.08
2021-03-02 10:01:00,634.78
2021-03-02 10:02:00,392.79
2021-03-02 10:03:00,531.06
2021-03-02 10:04:00,474.86
2021-03-02 10:05:00,477.03
2021-03-02 10:06:00,440.37
2021-03-02 10:07:00,588.82
2021-03-02 10:08:00,390.21
2021-03-02 10:09:00,462.85
2021-03-02 10:10:00,451.56
2021-03-02 10:11:00,505.85
2021-03-02 10:12:00,997.41
2021-03-02 10:13:00,568.46
2021-03-02 10:14:00,434.07
2021-03-02 10:15:00,447.94
2021-03-02 10:16:00,386.35
2021-03-02 10:17:00,413.83
2021-03-02 10:18:00,306.89
2021-03-02 10:19:00,342.81
2021-03-02 10:20:00,557.78
2021-03-02 10:21:00,1000.38
2021-03-02 10:22:00,610.39
2021-03-02 10:23:00,394.45
2021-03-02 10:24:00,423.38
2021-03-02 10:25:00,488.56
2021-03-02 10:26:00,756.15
2021-03-02 10:27:00,120.54
2021-03-02 10:28:00,237.63
2021-03-02 10:29:00,511.45
2021-03-02 10:30:00,551.09
2021-03-02 10:31:00,237.54
2021-03-02 10:32:00,230.98
2021-03-02 10:33:00,313.2
2021-03-02 10:34:00,262.86
2021-03-02 10:35:00,128.32
2021-03-02 10:36:00,239.8
2021-03-02 10:37:00,169.14
2021-03-02 10:38:00,631.54
2021-03-02 10:39:00,650.25
2021-03-02 10:40:00,369.93
2021-03-02 10:41:00,382.76
2021-03-02 10:42:00,269.53
2021-03-02 10:43:00,357.17
2021-03-02 10:44:00,290.46
2021-03-02 10:45:00,217.79
2021-03-02 10:46:00,259.51
2021-03-02 10:47:00,334.3
2021-03-02 10:48:00,405.82
2021-03-02 10:49:00,268.67
2021-03-02 10:50:00,194.2
2021-03-02 10:51:00,269.08
2021-03-02 10:52:00,473.67
2021-03-02 10:53:00,242.8
2021-03-02 10:54:00,131.45
2021-03-02 10:55:00,252.2
2021-03-02 10:56:00,231.38
2021-03-02 10:57:00,281.8
2021-03-02 10:58:00,130.08
2021-03-02 10:59:00,138.55
2021-03-02 11:00:00,267.94
2021-03-02 11:01:00,179.97
2021-03-02 11:02:00,285.84
2021-03-02 11:03:00,262.31
2021-03-02 11:04:00,252.24
2021-03-02 11:05:00,391.84
2021-03-02 11:06:00,476.84
2021-03-02 11:07:00,248.41
2021-03-02 11:08:00,125.28
2021-03-02 11:09:00,233.04
2021-03-02 11:10:00,550.69
2021-03-02 11:11:00,244.34
2021-03-02 11:12:00,238.07
2021-03-02 11:13:00,207.63
2021-03-02 11:14:00,172.77
2021-03-02 11:15:00,310.56
